OBJECTID	src_FID	nbr_FID	LENGTH	NODE_COUNT
7609	986	985	100	0
7610	986	987	100	0
7612	986	1016	100	0
7615	987	957	100	0
7617	987	986	100	0
7618	987	988	100	0
7620	987	1017	100	0
7623	988	958	100	0
7625	988	987	100	0
7626	988	989	100	0
7628	988	1018	100	0
7631	989	959	100	0
7632	989	988	100	0
7634	989	1019	100	0
7635	990	960	100	0
7637	990	991	100	0
7638	990	1020	100	0
7641	991	961	100	0
7643	991	990	100	0
7644	991	992	100	0
7646	991	1021	100	0
7649	992	962	100	0
7651	992	991	100	0
7652	992	993	100	0
7654	992	1022	100	0
7657	993	963	100	0
7659	993	992	100	0
7660	993	994	100	0
7662	993	1023	100	0
7665	994	964	100	0
7667	994	993	100	0
7668	994	995	100	0
7670	994	1024	100	0
7673	995	965	100	0
7675	995	994	100	0
7676	995	996	100	0
7678	995	1025	100	0
7681	996	966	100	0
7683	996	995	100	0
7684	996	997	100	0
7686	996	1026	100	0
7689	997	967	100	0
7691	997	996	100	0
7692	997	998	100	0
7694	997	1027	100	0
7697	998	968	100	0
7699	998	997	100	0
7700	998	999	100	0
7702	998	1028	100	0
7705	999	969	100	0
7707	999	998	100	0
7708	999	1000	100	0
7710	999	1029	100	0
7713	1000	970	100	0
7715	1000	999	100	0
7716	1000	1001	100	0
7718	1000	1030	100	0
7721	1001	971	100	0
7723	1001	1000	100	0
7724	1001	1002	100	0
7726	1001	1031	100	0
7729	1002	972	100	0
7731	1002	1001	100	0
7732	1002	1003	100	0
7734	1002	1032	100	0
7737	1003	973	100	0
7739	1003	1002	100	0
7740	1003	1004	100	0
7742	1003	1033	100	0
7745	1004	974	100	0
7747	1004	1003	100	0
7748	1004	1005	100	0
7750	1004	1034	100	0
7753	1005	975	100	0
7755	1005	1004	100	0
7756	1005	1006	100	0
7758	1005	1035	100	0
7761	1006	976	100	0
7763	1006	1005	100	0
7764	1006	1007	100	0
7766	1006	1036	100	0
7769	1007	977	100	0
7771	1007	1006	100	0
7772	1007	1008	100	0
7774	1007	1037	100	0
7777	1008	978	100	0
7779	1008	1007	100	0
7780	1008	1009	100	0
7782	1008	1038	100	0
7785	1009	979	100	0
7787	1009	1008	100	0
7788	1009	1010	100	0
7790	1009	1039	100	0
7793	1010	980	100	0
7795	1010	1009	100	0
7796	1010	1011	100	0
7798	1010	1040	100	0
7801	1011	981	100	0
7803	1011	1010	100	0
7804	1011	1012	100	0
7806	1011	1041	100	0
7809	1012	982	100	0
7811	1012	1011	100	0
7812	1012	1013	100	0
7814	1012	1042	100	0
7817	1013	983	100	0
7819	1013	1012	100	0
7820	1013	1014	100	0
7822	1013	1043	100	0
7825	1014	984	100	0
7827	1014	1013	100	0
7828	1014	1015	100	0
7830	1014	1044	100	0
7833	1015	985	100	0
7835	1015	1014	100	0
7836	1015	1016	100	0
7838	1015	1045	100	0
7841	1016	986	100	0
7843	1016	1015	100	0
7844	1016	1017	100	0
7846	1016	1046	100	0
7849	1017	987	100	0
7851	1017	1016	100	0
7852	1017	1018	100	0
7854	1017	1047	100	0
7857	1018	988	100	0
7859	1018	1017	100	0
7860	1018	1019	100	0
7862	1018	1048	100	0
7865	1019	989	100	0
7866	1019	1018	100	0
7868	1019	1049	100	0
7869	1020	990	100	0
7871	1020	1021	100	0
7872	1020	1050	100	0
7875	1021	991	100	0
7877	1021	1020	100	0
7878	1021	1022	100	0
7880	1021	1051	100	0
7883	1022	992	100	0
7885	1022	1021	100	0
7886	1022	1023	100	0
7888	1022	1052	100	0
7891	1023	993	100	0
7893	1023	1022	100	0
7894	1023	1024	100	0
7896	1023	1053	100	0
7899	1024	994	100	0
7901	1024	1023	100	0
7902	1024	1025	100	0
7904	1024	1054	100	0
7907	1025	995	100	0
7909	1025	1024	100	0
7910	1025	1026	100	0
7912	1025	1055	100	0
7915	1026	996	100	0
7917	1026	1025	100	0
7918	1026	1027	100	0
7920	1026	1056	100	0
7923	1027	997	100	0
7925	1027	1026	100	0
7926	1027	1028	100	0
7928	1027	1057	100	0
7931	1028	998	100	0
7933	1028	1027	100	0
7934	1028	1029	100	0
7936	1028	1058	100	0
7939	1029	999	100	0
7941	1029	1028	100	0
7942	1029	1030	100	0
7944	1029	1059	100	0
7947	1030	1000	100	0
7949	1030	1029	100	0
7950	1030	1031	100	0
7952	1030	1060	100	0
7955	1031	1001	100	0
7957	1031	1030	100	0
7958	1031	1032	100	0
7960	1031	1061	100	0
7963	1032	1002	100	0
7965	1032	1031	100	0
7966	1032	1033	100	0
7968	1032	1062	100	0
7971	1033	1003	100	0
7973	1033	1032	100	0
7974	1033	1034	100	0
7976	1033	1063	100	0
7979	1034	1004	100	0
7981	1034	1033	100	0
7982	1034	1035	100	0
7984	1034	1064	100	0
7987	1035	1005	100	0
7989	1035	1034	100	0
7990	1035	1036	100	0
7992	1035	1065	100	0
7995	1036	1006	100	0
7997	1036	1035	100	0
7998	1036	1037	100	0
8000	1036	1066	100	0
8003	1037	1007	100	0
8005	1037	1036	100	0
8006	1037	1038	100	0
8008	1037	1067	100	0
8011	1038	1008	100	0
8013	1038	1037	100	0
8014	1038	1039	100	0
8016	1038	1068	100	0
8019	1039	1009	100	0
8021	1039	1038	100	0
8022	1039	1040	100	0
8024	1039	1069	100	0
8027	1040	1010	100	0
8029	1040	1039	100	0
8030	1040	1041	100	0
8032	1040	1070	100	0
8035	1041	1011	100	0
8037	1041	1040	100	0
8038	1041	1042	100	0
8040	1041	1071	100	0
8043	1042	1012	100	0
8045	1042	1041	100	0
8046	1042	1043	100	0
8048	1042	1072	100	0
8051	1043	1013	100	0
8053	1043	1042	100	0
8054	1043	1044	100	0
8056	1043	1073	100	0
8059	1044	1014	100	0
8061	1044	1043	100	0
8062	1044	1045	100	0
8064	1044	1074	100	0
8067	1045	1015	100	0
8069	1045	1044	100	0
8070	1045	1046	100	0
8072	1045	1075	100	0
8075	1046	1016	100	0
8077	1046	1045	100	0
8078	1046	1047	100	0
8080	1046	1076	100	0
8083	1047	1017	100	0
8085	1047	1046	100	0
8086	1047	1048	100	0
8088	1047	1077	100	0
8091	1048	1018	100	0
8093	1048	1047	100	0
8094	1048	1049	100	0
8096	1048	1078	100	0
8099	1049	1019	100	0
8100	1049	1048	100	0
8102	1049	1079	100	0
8103	1050	1020	100	0
8105	1050	1051	100	0
8106	1050	1080	100	0
8109	1051	1021	100	0
8111	1051	1050	100	0
8112	1051	1052	100	0
8114	1051	1081	100	0
8117	1052	1022	100	0
8119	1052	1051	100	0
8120	1052	1053	100	0
8122	1052	1082	100	0
8125	1053	1023	100	0
8127	1053	1052	100	0
8128	1053	1054	100	0
8130	1053	1083	100	0
8133	1054	1024	100	0
8135	1054	1053	100	0
8136	1054	1055	100	0
8138	1054	1084	100	0
8141	1055	1025	100	0
8143	1055	1054	100	0
8144	1055	1056	100	0
8146	1055	1085	100	0
8149	1056	1026	100	0
8151	1056	1055	100	0
8152	1056	1057	100	0
8154	1056	1086	100	0
8157	1057	1027	100	0
8159	1057	1056	100	0
8160	1057	1058	100	0
8162	1057	1087	100	0
8165	1058	1028	100	0
8167	1058	1057	100	0
8168	1058	1059	100	0
8170	1058	1088	100	0
8173	1059	1029	100	0
8175	1059	1058	100	0
8176	1059	1060	100	0
8178	1059	1089	100	0
8181	1060	1030	100	0
8183	1060	1059	100	0
8184	1060	1061	100	0
8186	1060	1090	100	0
8189	1061	1031	100	0
8191	1061	1060	100	0
8192	1061	1062	100	0
8194	1061	1091	100	0
8197	1062	1032	100	0
8199	1062	1061	100	0
8200	1062	1063	100	0
8202	1062	1092	100	0
8205	1063	1033	100	0
8207	1063	1062	100	0
8208	1063	1064	100	0
8210	1063	1093	100	0
8213	1064	1034	100	0
8215	1064	1063	100	0
8216	1064	1065	100	0
8218	1064	1094	100	0
8221	1065	1035	100	0
8223	1065	1064	100	0
8224	1065	1066	100	0
8226	1065	1095	100	0
8229	1066	1036	100	0
8231	1066	1065	100	0
8232	1066	1067	100	0
8234	1066	1096	100	0
8237	1067	1037	100	0
8239	1067	1066	100	0
8240	1067	1068	100	0
8242	1067	1097	100	0
8245	1068	1038	100	0
8247	1068	1067	100	0
8248	1068	1069	100	0
8250	1068	1098	100	0
8253	1069	1039	100	0
8255	1069	1068	100	0
8256	1069	1070	100	0
8258	1069	1099	100	0
8261	1070	1040	100	0
8263	1070	1069	100	0
8264	1070	1071	100	0
8266	1070	1100	100	0
8269	1071	1041	100	0
8271	1071	1070	100	0
8272	1071	1072	100	0
8274	1071	1101	100	0
8277	1072	1042	100	0
8279	1072	1071	100	0
8280	1072	1073	100	0
8282	1072	1102	100	0
8285	1073	1043	100	0
8287	1073	1072	100	0
8288	1073	1074	100	0
8290	1073	1103	100	0
8293	1074	1044	100	0
8295	1074	1073	100	0
8296	1074	1075	100	0
8298	1074	1104	100	0
8301	1075	1045	100	0
8303	1075	1074	100	0
8304	1075	1076	100	0
8306	1075	1105	100	0
8309	1076	1046	100	0
8311	1076	1075	100	0
8312	1076	1077	100	0
8314	1076	1106	100	0
8317	1077	1047	100	0
8319	1077	1076	100	0
8320	1077	1078	100	0
8322	1077	1107	100	0
8325	1078	1048	100	0
8327	1078	1077	100	0
8328	1078	1079	100	0
8330	1078	1108	100	0
8333	1079	1049	100	0
8334	1079	1078	100	0
8336	1079	1109	100	0
8337	1080	1050	100	0
8339	1080	1081	100	0
8340	1080	1110	100	0
8343	1081	1051	100	0
8345	1081	1080	100	0
8346	1081	1082	100	0
8348	1081	1111	100	0
8351	1082	1052	100	0
8353	1082	1081	100	0
8354	1082	1083	100	0
8356	1082	1112	100	0
8359	1083	1053	100	0
8361	1083	1082	100	0
8362	1083	1084	100	0
8364	1083	1113	100	0
8367	1084	1054	100	0
8369	1084	1083	100	0
8370	1084	1085	100	0
8372	1084	1114	100	0
8375	1085	1055	100	0
8377	1085	1084	100	0
8378	1085	1086	100	0
8380	1085	1115	100	0
8383	1086	1056	100	0
8385	1086	1085	100	0
8386	1086	1087	100	0
8388	1086	1116	100	0
8391	1087	1057	100	0
8393	1087	1086	100	0
8394	1087	1088	100	0
8396	1087	1117	100	0
8399	1088	1058	100	0
8401	1088	1087	100	0
8402	1088	1089	100	0
8404	1088	1118	100	0
8407	1089	1059	100	0
8409	1089	1088	100	0
8410	1089	1090	100	0
8412	1089	1119	100	0
8415	1090	1060	100	0
8417	1090	1089	100	0
8418	1090	1091	100	0
8420	1090	1120	100	0
8423	1091	1061	100	0
8425	1091	1090	100	0
8426	1091	1092	100	0
8428	1091	1121	100	0
8431	1092	1062	100	0
8433	1092	1091	100	0
8434	1092	1093	100	0
8436	1092	1122	100	0
8439	1093	1063	100	0
8441	1093	1092	100	0
8442	1093	1094	100	0
8444	1093	1123	100	0
8447	1094	1064	100	0
8449	1094	1093	100	0
8450	1094	1095	100	0
8452	1094	1124	100	0
8455	1095	1065	100	0
8457	1095	1094	100	0
8458	1095	1096	100	0
8460	1095	1125	100	0
8463	1096	1066	100	0
8465	1096	1095	100	0
8466	1096	1097	100	0
8468	1096	1126	100	0
8471	1097	1067	100	0
8473	1097	1096	100	0
8474	1097	1098	100	0
8476	1097	1127	100	0
8479	1098	1068	100	0
8481	1098	1097	100	0
8482	1098	1099	100	0
8484	1098	1128	100	0
8487	1099	1069	100	0
8489	1099	1098	100	0
8490	1099	1100	100	0
8492	1099	1129	100	0
8495	1100	1070	100	0
8497	1100	1099	100	0
8498	1100	1101	100	0
8500	1100	1130	100	0
8503	1101	1071	100	0
8505	1101	1100	100	0
8506	1101	1102	100	0
8508	1101	1131	100	0
8511	1102	1072	100	0
8513	1102	1101	100	0
8514	1102	1103	100	0
8516	1102	1132	100	0
8519	1103	1073	100	0
8521	1103	1102	100	0
8522	1103	1104	100	0
8524	1103	1133	100	0
8527	1104	1074	100	0
8529	1104	1103	100	0
8530	1104	1105	100	0
8532	1104	1134	100	0
8535	1105	1075	100	0
8537	1105	1104	100	0
8538	1105	1106	100	0
8540	1105	1135	100	0
8543	1106	1076	100	0
8545	1106	1105	100	0
8546	1106	1107	100	0
8548	1106	1136	100	0
8551	1107	1077	100	0
8553	1107	1106	100	0
8554	1107	1108	100	0
8556	1107	1137	100	0
8559	1108	1078	100	0
8561	1108	1107	100	0
8562	1108	1109	100	0
8564	1108	1138	100	0
8567	1109	1079	100	0
8568	1109	1108	100	0
8570	1109	1139	100	0
8571	1110	1080	100	0
8573	1110	1111	100	0
8574	1110	1140	100	0
8577	1111	1081	100	0
8579	1111	1110	100	0
8580	1111	1112	100	0
8582	1111	1141	100	0
8585	1112	1082	100	0
8587	1112	1111	100	0
8588	1112	1113	100	0
8590	1112	1142	100	0
8593	1113	1083	100	0
8595	1113	1112	100	0
8596	1113	1114	100	0
8598	1113	1143	100	0
8601	1114	1084	100	0
8603	1114	1113	100	0
8604	1114	1115	100	0
8606	1114	1144	100	0
8609	1115	1085	100	0
8611	1115	1114	100	0
8612	1115	1116	100	0
8614	1115	1145	100	0
8617	1116	1086	100	0
8619	1116	1115	100	0
8620	1116	1117	100	0
8622	1116	1146	100	0
8625	1117	1087	100	0
8627	1117	1116	100	0
8628	1117	1118	100	0
8630	1117	1147	100	0
8633	1118	1088	100	0
8635	1118	1117	100	0
8636	1118	1119	100	0
8638	1118	1148	100	0
8641	1119	1089	100	0
8643	1119	1118	100	0
8644	1119	1120	100	0
8646	1119	1149	100	0
8649	1120	1090	100	0
8651	1120	1119	100	0
8652	1120	1121	100	0
8654	1120	1150	100	0
8657	1121	1091	100	0
8659	1121	1120	100	0
8660	1121	1122	100	0
8662	1121	1151	100	0
8665	1122	1092	100	0
8667	1122	1121	100	0
8668	1122	1123	100	0
8670	1122	1152	100	0
8673	1123	1093	100	0
8675	1123	1122	100	0
8676	1123	1124	100	0
8678	1123	1153	100	0
8681	1124	1094	100	0
8683	1124	1123	100	0
8684	1124	1125	100	0
8686	1124	1154	100	0
8689	1125	1095	100	0
8691	1125	1124	100	0
8692	1125	1126	100	0
8694	1125	1155	100	0
8697	1126	1096	100	0
8699	1126	1125	100	0
8700	1126	1127	100	0
8702	1126	1156	100	0
8705	1127	1097	100	0
8707	1127	1126	100	0
8708	1127	1128	100	0
8710	1127	1157	100	0
8713	1128	1098	100	0
8715	1128	1127	100	0
8716	1128	1129	100	0
8718	1128	1158	100	0
8721	1129	1099	100	0
8723	1129	1128	100	0
8724	1129	1130	100	0
8726	1129	1159	100	0
8729	1130	1100	100	0
8731	1130	1129	100	0
8732	1130	1131	100	0
8734	1130	1160	100	0
8737	1131	1101	100	0
8739	1131	1130	100	0
8740	1131	1132	100	0
8742	1131	1161	100	0
8745	1132	1102	100	0
8747	1132	1131	100	0
8748	1132	1133	100	0
8750	1132	1162	100	0
8753	1133	1103	100	0
8755	1133	1132	100	0
8756	1133	1134	100	0
8758	1133	1163	100	0
8761	1134	1104	100	0
8763	1134	1133	100	0
8764	1134	1135	100	0
8766	1134	1164	100	0
8769	1135	1105	100	0
8771	1135	1134	100	0
8772	1135	1136	100	0
8774	1135	1165	100	0
8777	1136	1106	100	0
8779	1136	1135	100	0
8780	1136	1137	100	0
8782	1136	1166	100	0
8785	1137	1107	100	0
8787	1137	1136	100	0
8788	1137	1138	100	0
8790	1137	1167	100	0
8793	1138	1108	100	0
8795	1138	1137	100	0
8796	1138	1139	100	0
8798	1138	1168	100	0
8801	1139	1109	100	0
8802	1139	1138	100	0
8804	1139	1169	100	0
8805	1140	1110	100	0
8807	1140	1141	100	0
8808	1140	1170	100	0
8811	1141	1111	100	0
8813	1141	1140	100	0
8814	1141	1142	100	0
8816	1141	1171	100	0
8819	1142	1112	100	0
8821	1142	1141	100	0
8822	1142	1143	100	0
8824	1142	1172	100	0
8827	1143	1113	100	0
8829	1143	1142	100	0
8830	1143	1144	100	0
8832	1143	1173	100	0
8835	1144	1114	100	0
8837	1144	1143	100	0
8838	1144	1145	100	0
8840	1144	1174	100	0
8843	1145	1115	100	0
8845	1145	1144	100	0
8846	1145	1146	100	0
8848	1145	1175	100	0
8851	1146	1116	100	0
8853	1146	1145	100	0
8854	1146	1147	100	0
8856	1146	1176	100	0
8859	1147	1117	100	0
8861	1147	1146	100	0
8862	1147	1148	100	0
8864	1147	1177	100	0
8867	1148	1118	100	0
8869	1148	1147	100	0
8870	1148	1149	100	0
8872	1148	1178	100	0
8875	1149	1119	100	0
8877	1149	1148	100	0
8878	1149	1150	100	0
8880	1149	1179	100	0
8883	1150	1120	100	0
8885	1150	1149	100	0
8886	1150	1151	100	0
8888	1150	1180	100	0
8891	1151	1121	100	0
8893	1151	1150	100	0
8894	1151	1152	100	0
8896	1151	1181	100	0
8899	1152	1122	100	0
8901	1152	1151	100	0
8902	1152	1153	100	0
8904	1152	1182	100	0
8907	1153	1123	100	0
8909	1153	1152	100	0
8910	1153	1154	100	0
8912	1153	1183	100	0
8915	1154	1124	100	0
8917	1154	1153	100	0
8918	1154	1155	100	0
8920	1154	1184	100	0
8923	1155	1125	100	0
8925	1155	1154	100	0
8926	1155	1156	100	0
8928	1155	1185	100	0
8931	1156	1126	100	0
8933	1156	1155	100	0
8934	1156	1157	100	0
8936	1156	1186	100	0
8939	1157	1127	100	0
8941	1157	1156	100	0
8942	1157	1158	100	0
8944	1157	1187	100	0
8947	1158	1128	100	0
8949	1158	1157	100	0
8950	1158	1159	100	0
8952	1158	1188	100	0
8955	1159	1129	100	0
8957	1159	1158	100	0
8958	1159	1160	100	0
8960	1159	1189	100	0
8963	1160	1130	100	0
8965	1160	1159	100	0
8966	1160	1161	100	0
8968	1160	1190	100	0
8971	1161	1131	100	0
8973	1161	1160	100	0
8974	1161	1162	100	0
8976	1161	1191	100	0
8979	1162	1132	100	0
8981	1162	1161	100	0
8982	1162	1163	100	0
8984	1162	1192	100	0
8987	1163	1133	100	0
8989	1163	1162	100	0
8990	1163	1164	100	0
8992	1163	1193	100	0
8995	1164	1134	100	0
8997	1164	1163	100	0
8998	1164	1165	100	0
9000	1164	1194	100	0
9003	1165	1135	100	0
9005	1165	1164	100	0
9006	1165	1166	100	0
9008	1165	1195	100	0
9011	1166	1136	100	0
9013	1166	1165	100	0
9014	1166	1167	100	0
9016	1166	1196	100	0
9019	1167	1137	100	0
9021	1167	1166	100	0
9022	1167	1168	100	0
9024	1167	1197	100	0
9027	1168	1138	100	0
9029	1168	1167	100	0
9030	1168	1169	100	0
9032	1168	1198	100	0
9035	1169	1139	100	0
9036	1169	1168	100	0
9038	1169	1199	100	0
9039	1170	1140	100	0
9041	1170	1171	100	0
9043	1171	1141	100	0
9045	1171	1170	100	0
9046	1171	1172	100	0
9048	1172	1142	100	0
9050	1172	1171	100	0
9051	1172	1173	100	0
9053	1173	1143	100	0
9055	1173	1172	100	0
9056	1173	1174	100	0
9058	1174	1144	100	0
9060	1174	1173	100	0
9061	1174	1175	100	0
9063	1175	1145	100	0
9065	1175	1174	100	0
9066	1175	1176	100	0
9068	1176	1146	100	0
9070	1176	1175	100	0
9071	1176	1177	100	0
9073	1177	1147	100	0
9075	1177	1176	100	0
9076	1177	1178	100	0
9078	1178	1148	100	0
9080	1178	1177	100	0
9081	1178	1179	100	0
9083	1179	1149	100	0
9085	1179	1178	100	0
9086	1179	1180	100	0
9088	1180	1150	100	0
9090	1180	1179	100	0
9091	1180	1181	100	0
9093	1181	1151	100	0
9095	1181	1180	100	0
9096	1181	1182	100	0
9098	1182	1152	100	0
9100	1182	1181	100	0
9101	1182	1183	100	0
9103	1183	1153	100	0
9105	1183	1182	100	0
9106	1183	1184	100	0
9108	1184	1154	100	0
9110	1184	1183	100	0
9111	1184	1185	100	0
9113	1185	1155	100	0
9115	1185	1184	100	0
9116	1185	1186	100	0
9118	1186	1156	100	0
9120	1186	1185	100	0
9121	1186	1187	100	0
9123	1187	1157	100	0
9125	1187	1186	100	0
9126	1187	1188	100	0
9128	1188	1158	100	0
9130	1188	1187	100	0
9131	1188	1189	100	0
9133	1189	1159	100	0
9135	1189	1188	100	0
9136	1189	1190	100	0
9138	1190	1160	100	0
9140	1190	1189	100	0
9141	1190	1191	100	0
9143	1191	1161	100	0
9145	1191	1190	100	0
9146	1191	1192	100	0
9148	1192	1162	100	0
9150	1192	1191	100	0
9151	1192	1193	100	0
9153	1193	1163	100	0
9155	1193	1192	100	0
9156	1193	1194	100	0
9158	1194	1164	100	0
9160	1194	1193	100	0
9161	1194	1195	100	0
9163	1195	1165	100	0
9165	1195	1194	100	0
9166	1195	1196	100	0
9168	1196	1166	100	0
9170	1196	1195	100	0
9171	1196	1197	100	0
9173	1197	1167	100	0
9175	1197	1196	100	0
9176	1197	1198	100	0
9178	1198	1168	100	0
9180	1198	1197	100	0
9181	1198	1199	100	0
9183	1199	1169	100	0
9184	1199	1198	100	0
